id,name,url,platform,catalog_type,government_level,country,country_name,owner_name,owner_type,api_endpoint,dataset_count,status
bdp.dma.gifs.ca,GIFS BioData Portal,https://bdp.dma.gifs.ca/,ckan,Open data portal,state,CA,Canada,Global Institute for Food Security,Academy,,0,active
gifu-opendata.pref.gifu.lg.jp,Gifu prefecture open data,https://gifu-opendata.pref.gifu.lg.jp,ckan,Open data portal,state,JP,Japan,Gifu prefecture,Regional government,https://gifu-opendata.pref.gifu.lg.jp/api/3,1780,active
gimi9.com,Gimi Open Data Portal,https://gimi9.com/,ckan,Open data portal,international,World,World,Gimi,Business,https://gimi9.com/api/3,0,active
gipuzkoairekia.eus,Gipuzkoa Irekia,https://www.gipuzkoairekia.eus,ckan,Open data portal,,ES,,,,https://api.gipuzkoairekia.eus,0,
data.girleducation.in,Girl Education Finance Tracker Data,https://data.girleducation.in,ckan,Open data portal,federal,IN,India,Girl Education Finance Tracker,Civil society,https://data.girleducation.in/api/3,277,active
girona.cat,Girona Open Data,https://www.girona.cat/opendata/,ckan,Open data portal,local,ES,Spain,Ajuntament de Girona,Local government,https://www.girona.cat/opendata/api/3,53,active
gis-hub.ca,GIS Hub,https://gis-hub.ca,ckan,Open data portal,federal,CA,Canada,Government of Canada,Central government,https://gis-hub.ca/api/3,0,active
data.glasgow.gov.uk,Glasgow City Council — Open Data Platform,https://data.glasgow.gov.uk,ckan,Open data portal,local,GB,United Kingdom,City of Glasgow,Local government,,0,active
dev.ckan.res.gmri.io,GMRI RES CKAN (dev),https://dev.ckan.res.gmri.io,ckan,Open data portal,state,US,United States,Gulf of Maine Research Institute,Research institution,https://dev.ckan.res.gmri.io/api/3,0,active
opendata.gov.nt.ca,GNWT Open Data Portal,https://opendata.gov.nt.ca,ckan,Open data portal,state,CA,Canada,The Government of the Northwest Territories,Regional government,https://opendata.gov.nt.ca/api/3,341,active
datos.tandil.gov.ar,Gobierno Abierto Tandil,http://datos.tandil.gov.ar,ckan,Open data portal,local,AR,Argentina,Municipio de Tandil,Local government,,0,active
otwartedane.metropoliagzm.pl,Górnośląsko-Zagłębiowska Metropolia open data portal,https://otwartedane.metropoliagzm.pl,ckan,Open data portal,local,PL,Poland,Górnośląsko-Zagłębiowska Metropolia,Local government,https://otwartedane.metropoliagzm.pl/api/3,1084,active
gdcatalog.go.th,Government Accounting System  of Thailand,https://gdcatalog.go.th,ckan,Open data portal,federal,TH,Thailand,National Statistical Office Ministry of Digital Economy and Society,Central government,https://gdcatalog.go.th/api/3,0,active
govtech.in.th,Government Data and Technology Portal,https://govtech.in.th,ckan,Open data portal,federal,TH,Thailand,National Electronics and Computer Technology Center,Central government,https://govtech.in.th/api/3,378,active
prd.gdcatalog.go.th,"Government Data Catalog (GD Catalog), Thailand Open Data Portal",https://prd.gdcatalog.go.th,ckan,Open data portal,federal,TH,Thailand,"Government Data Catalog (GD Catalog), Thailand",Central government,https://prd.gdcatalog.go.th/api/3,0,active
demo.gdcatalog.go.th,"Government Data Catalog (GD Catalog), Thailand Open Data Portal",https://demo.gdcatalog.go.th,ckan,Open data portal,federal,TH,Thailand,"Government Data Catalog (GD Catalog), Thailand",Central government,https://demo.gdcatalog.go.th/api/3,61,active
open.alberta.ca,Government of Alberta open datasets,https://open.alberta.ca,ckan,Open data portal,state,CA,Canada,Government of Alberta,Regional government,https://open.alberta.ca/api/3,33091,active
opendata.gov.je,Government of Jersey Open Data,https://opendata.gov.je,ckan,Open data portal,federal,GB,United Kingdom,Government of Jersey,Regional government,,0,active
data.gov.so,Government of Somalia Open Data Portal,https://www.data.gov.so,ckan,Open data portal,federal,SO,Somalia,Government of Somalia,Central government,,0,active
data.gov.tt,Government of the Republic of Trinidad and Tobago Open Data Platform,https://data.gov.tt,ckan,Open data portal,federal,TT,Trinidad and Tobago,Government of the Republic of Trinidad and Tobago,Central government,https://data.gov.tt/api/3,0,active
opendata.gov.ua,Government of Ukraine Open Data Portal,https://opendata.gov.ua,ckan,Open data portal,federal,UA,Ukraine,Government of Ukraine,Central government,https://opendata.gov.ua/api/3,0,active
opendata.mlt.gov.ua,Government of Ukraine Open Data Portal,https://opendata.mlt.gov.ua,ckan,Open data portal,federal,UA,Ukraine,Ministry of Infrastructure of Ukraine,Central government,,0,active
52.35.87.14,Government of Unknown Open Data Portal,http://52.35.87.14/,ckan,Open data portal,international,World,World,Government of Unknown,Central government,http://52.35.87.14/api/3,0,active
beta.ckan.org,Government of Unknown Open Data Portal,https://beta.ckan.org,ckan,Open data portal,international,World,World,Government of Unknown,Central government,https://beta.ckan.org/api/3,3,active
ckan.iotlab.com,Government of Unknown Open Data Portal,https://ckan.iotlab.com,ckan,Open data portal,international,World,World,Government of Unknown,Central government,https://ckan.iotlab.com/api/3,162,active
governoaberto.sp.gov.br,Governo Aberto SP,https://www.governoaberto.sp.gov.br/,ckan,Open data portal,,BR,,,,https://dados.portoalegre.rs.gov.br/api/3,55,
data.grcity.us,Grand Rapids Open Data,https://data.grcity.us/,ckan,Open data portal,,US,,,,,0,
grandest-moissonnage.data4citizen.com,Grandest Moissonnage,https://grandest-moissonnage.data4citizen.com,ckan,Open data portal,state,FR,France,Région GRAND EST,Regional government,https://grandest-moissonnage.data4citizen.com/api/3,0,active
catalog.data.gov.gr,Greece Open Data Catalog,https://catalog.data.gov.gr,ckan,Open data portal,federal,GR,Greece,Central government,Central government,,0,active
repository.data.gov.gr,Greece Open Data Repository,https://repository.data.gov.gr,ckan,Open data portal,federal,GR,Greece,Greece Ministry of digital,Central government,https://repository.data.gov.gr/api/3,0,active
daten.greenpeace.de,Greenpeace Datenportal,https://daten.greenpeace.de,ckan,Open data portal,federal,DE,Germany,Greenpeace Germany,Other,https://daten.greenpeace.de/api/3,29,active
data.metropolegrenoble.fr,Grenoble-Alpes Métropole,https://data.metropolegrenoble.fr,ckan,Open data portal,federal,FR,France,Grenoble-Alpes Métropole,Local government,,0,active
inventory.data.gov,GSA Technology Transformation Services Open Data Portal,https://inventory.data.gov,ckan,Open data portal,federal,US,United States,GSA Technology Transformation Services,Central government,,0,active
geoscience.data.qld.gov.au,GSQ Open Data Portal,https://geoscience.data.qld.gov.au,ckan,Open data portal,state,AU,Australia,Geological Survey of Queensland,Regional government,,0,active
data.open.guelph.ca,Guelph Open Data Portal,https://data.open.guelph.ca,ckan,Open data portal,local,CA,Canada,City of Guelph,Local government,http://data.open.guelph.ca/api/3,0,active
data.h-mat.org,H-Mat Open Data Portal,https://data.h-mat.org,ckan,Open data portal,state,US,United States,H-Mat,Academy,https://data.h-mat.org/api/3,31,active
catalogue.hakai.org,Hakai Data Catalogue,https://catalogue.hakai.org,ckan,Open data portal,state,CA,Canada,Hakai Institute,Academy,https://catalogue.hakai.org/api/3,249,active
hardmin.heal-link.gr,HARDMIN-HELIX,https://hardmin.heal-link.gr,ckan,Open data portal,federal,GR,Greece,HEAL-Link,Academy,https://hardmin.heal-link.gr/api/3,31,active
harp.lg.jp,HARP Open Data Portal,https://www.harp.lg.jp,ckan,Open data portal,local,JP,Japan,Hyogo Advanced Research Platform,Local government,https://www.harp.lg.jp/api/3/action/package_list,0,active
data.haugiang.gov.vn,Hau Giang Province open data portal,https://data.haugiang.gov.vn,ckan,Open data portal,state,VN,Vietnam,Hau Giang Province,Regional government,https://data.haugiang.gov.vn/api/3,0,active
opendata.hawaii.gov,Hawaii Open Data,https://opendata.hawaii.gov,ckan,Open data portal,state,US,United States,Sate of Hawaii,Regional government,https://opendata.hawaii.gov/api/3,975,active
ckan-acc.healthdata.nl,Health Data Netherlands CKAN,https://ckan-acc.healthdata.nl,ckan,Open data portal,federal,NL,Netherlands,Health Data Netherlands,Other,https://ckan-acc.healthdata.nl/api/3,517,active
agrihub.gis.lrg.tum.de,HEF AgriHUB - Forschungsdaten Infrastruktur,https://agrihub.gis.lrg.tum.de,ckan,Open data portal,state,DE,Germany,"Technische Universität München (TUM), Lehrstuhl für Geoinformatik",Academy,https://agrihub.gis.lrg.tum.de/api/3,351,active
data.hellenicdataservice.gr,Hellenic Data Service,https://data.hellenicdataservice.gr,ckan,Open data portal,federal,GR,Greece,Hellenic Data Service,Academy,https://data.hellenicdataservice.gr/api/3,0,active
hri.fi,Helsinki Region Infoshare,https://hri.fi,ckan,Open data portal,local,FI,Finland,Helsinki Region,Local government,https://hri.fi/data/api/3,0,active
smartcity.heraklion.gr,Heraklion Smart City Open Data Portal,https://smartcity.heraklion.gr/opendata/,ckan,Open data portal,federal,GR,Greece,Municipality of Heraklion,Local government,https://smartcity.heraklion.gr/opendata/api/3,61,active
ckan.hidalgo-project.eu,HiDALGO CKAN,https://ckan.hidalgo-project.eu/,ckan,Open data portal,federal,EU,European Union,HiDALGO,Academy,https://ckan.hidalgo-project.eu/api/3,0,active
ckan.hidalgo2.eu,HiDALGO2 CKAN,https://ckan.hidalgo2.eu,ckan,Open data portal,federal,EU,European Union,HiDALGO2,Academy,https://ckan.hidalgo2.eu/api/3,24,active
opendata.town.aichi-higashiura.lg.jp,Higashiura Town Open Data Portal,https://opendata.town.aichi-higashiura.lg.jp,ckan,Open data portal,local,JP,Japan,Higashiura Town,Local government,https://opendata.town.aichi-higashiura.lg.jp/api/3,0,active
ckan.himdataportal.com,Himachal Pradesh data catalog,https://ckan.himdataportal.com/,ckan,Open data portal,local,IN,India,Himachal Pradesh data catalog,Local government,https://ckan.himdataportal.com/api/3,0,active
city.himeji.gkan.jp,Himeji City and Harima area cooperation centeral cities area Open Data Catalog,https://city.himeji.gkan.jp,ckan,Open data portal,local,JP,Japan,Himeji City,Local government,https://city.himeji.gkan.jp/api/3/action/package_list,0,active
ckan.hoda.jp,Hokkaido Open Data Association open data portal,https://ckan.hoda.jp,ckan,Open data portal,state,JP,Japan,Hokkaido Open Data Association,Civil society,,0,active
data.g0vhk.io,Hong Kong Civic Data Portal,https://data.g0vhk.io,ckan,Open data portal,,HK,,,,https://data.g0vhk.io/api/,0,
data.gov.hk,Hong Kong Open Data Portal,https://data.gov.hk/en-data/,ckan,Open data portal,federal,HK,Hong Kong,"Office of the Government Chief Information Officer, Hong Kong",Central government,https://data.gov.hk/en-data/api/3,131,active
data.hkppdb.org,Hong Kong Public Policy Database,https://data.hkppdb.org,ckan,Open data portal,federal,HK,Hong Kong,Civil Society - Annual Report,Civil society,https://data.hkppdb.org/api/3,1202,active
data.hounslow.gov.uk,Hounslow Council Open Data - Open Data Portal,https://data.hounslow.gov.uk,ckan,Open data portal,federal,GB,United Kingdom,London Borough of Hounslow,Local government,https://data.hounslow.gov.uk/api/3,0,active
data.houstontx.gov,Houston - Texas Open Data Portal,https://data.houstontx.gov,ckan,Open data portal,local,US,United States,City of Houston,Local government,https://data.houstontx/gpv/api/3,0,active
ckan.mmhk.cz,Hradec Kralove open data,https://ckan.mmhk.cz,ckan,Open data portal,state,CZ,Czech Republic,Hradec Králové Region,Regional government,https://ckan.mmhk.cz/api/3,0,active
opendata.hsri.or.th,HSRI Open Data,https://opendata.hsri.or.th,ckan,Open data portal,federal,TH,Thailand,"Health Systems Research Institute (HSRI), Thailand",Central government,https://opendata.hsri.or.th/api/3,33,active
opendata.hullcc.gov.uk,Hull City Council Open Data,https://opendata.hullcc.gov.uk,ckan,Open data portal,federal,GB,United Kingdom,Hull City Council,Local government,https://opendata.hullcc.gov.uk/api/3,0,active
data.humdata.org,Humanitarian Data Exchange (HDX),https://data.humdata.org,ckan,Open data portal,federal,World,World,Humanitarian Data Exchange,International,https://data.humdata.org/api/3,27290,active
opendata.hu,Hungarian Open Data Catalog,https://opendata.hu,ckan,Open data portal,federal,HU,Hungary,K-Monitor,Civil society,https://opendata.hu/api/3,71,active
dataset.lumbung.hutanharapan.id,Hutan Harapan Lumbung Data,https://dataset.lumbung.hutanharapan.id,ckan,Open data portal,federal,ID,Indonesia,Hutan Harapan (PT Restorasi Ekosistem Indonesia),Non-profit,https://dataset.lumbung.hutanharapan.id/api/3,0,active
data.iaea.org,IAEA Data Platform,https://data.iaea.org/,ckan,Open data portal,international,World,World,International Atomic Energy Agency,International,https://data.iaea.org/api/3,36,active
iatiregistry.org,IATI Registry,https://iatiregistry.org,ckan,Open data portal,federal,World,World,Development Initiatives Ltd.,International,https://iatiregistry.org/api/3,13442,active
opendata.city.ibaraki.osaka.jp,Ibaraki City Open Data Catalog,https://opendata.city.ibaraki.osaka.jp,ckan,Open data portal,local,JP,Japan,"Ibaraki City, Osaka Prefecture",Local government,https://opendata.city.ibaraki.osaka.jp/api/3,0,active
data.ibb.gov.tr,IBB Open Data Portal,https://data.ibb.gov.tr,ckan,Open data portal,local,TR,Turkey,Istanbul Metropolitan Municipality,Local government,https://data.ibb.gov.tr/api/3,536,active
opendata.idegrancanaria.es,IDE Gran Canaria Open Data,https://opendata.idegrancanaria.es,ckan,Open data portal,federal,ES,Spain,Cabildo de Gran Canaria,Regional government,https://opendata.idegrancanaria.es/api/3,12,active
ider-catalogo.sdp.gov.co,IDER Catalogo SDP Bogota,https://ider-catalogo.sdp.gov.co,ckan,Open data portal,local,CO,Colombia,Secretaria Distrital de Planeacion,Local government,https://ider-catalogo.sdp.gov.co/api/3,0,active
dados.ifap.edu.br,IFAP - Dados Abertos,https://dados.ifap.edu.br,ckan,Open data portal,federal,BR,Brazil,Instituto Federal do Amapa (IFAP),Academy,https://dados.ifap.edu.br/api/3,0,active
dados.ifms.edu.br,IFMS - Instituto Federal de Mato Grosso do Sul - Dados Abertos,https://dados.ifms.edu.br,ckan,Open data portal,federal,BR,Brazil,IFMS - Instituto Federal de Mato Grosso do Sul,Academy,http://dados.ifms.edu.br/api/3,27,active
dataportal.igf.edu.pl,IG PAS Data Portal,https://dataportal.igf.edu.pl,ckan,Open data portal,federal,PL,Poland,Institute of Geophysics Polish Academy of Sciences,Academy,https://dataportal.igf.edu.pl/api/3,126,active
portal.igg.ac.mn,IGG Knowledge Portal - Data Catalog,https://portal.igg.ac.mn,ckan,Open data portal,federal,MN,Mongolia,Institute of Geography,Academy,http://portal.igg.ac.mn/api/3,1043,active
data.iita.org,IITA Datasets,https://data.iita.org,ckan,Open data portal,federal,World,World,The International Institute of Tropical Agriculture (IITA),Academy,,0,active
data.city.ikoma.lg.jp,Ikoma City Open Data Portal,https://data.city.ikoma.lg.jp,ckan,Open data portal,local,JP,Japan,Ikoma City Government,Local government,https://data.city.ikoma.lg.jp/api/3/action/package_list,0,active
data.ille-et-vilaine.fr,Ille-et-Vilaine,https://data.ille-et-vilaine.fr,ckan,Open data portal,local,FR,France,Ille-et-Vilaine,Local government,,0,active
data.illinois.gov,Illinois Open Data,https://data.illinois.gov,ckan,Open data portal,state,US,United States,State of Illinois,Regional government,,0,active
